,Sno,Candidate Ref,DOJ Extended,Duration to accept offer,Notice period,Offered band,Pecent hike expected in CTC,Percent hike offered in CTC,Percent difference CTC,Joining Bonus,Candidate relocate actual,Gender,Candidate Source,Rex in Yrs,Location,Age,LOB_id,Status,LOB
211,269,3030928,Yes,15,60,E3,42.85,42.85,0.0,No,No,Male,Employee Referral,5,Noida,30.0,2,Joined,INFRA
212,271,3034334,Yes,37,30,E1,180.9,124.72,-20.0,No,No,Female,Agency,3,Chennai,26.0,1,Not Joined,ERS
213,272,3034476,Yes,6,30,E3,53.85,50.0,-2.5,No,No,Male,Employee Referral,5,Noida,32.0,2,Joined,INFRA
214,274,3034980,No,0,30,E2,36.36,60.0,17.33,No,No,Male,Direct,6,Bangalore,32.0,2,Not Joined,INFRA
215,275,3037418,No,40,30,E1,56.86,27.45,-18.75,No,No,Male,Direct,4,Bangalore,34.0,7,Joined,AXON
216,277,3040819,No,18,30,E1,280.95,280.95,0.0,No,No,Male,Direct,2,Chennai,26.0,1,Joined,ERS
217,279,3046539,No,12,30,E1,170.27,75.68,-35.0,No,No,Male,Employee Referral,2,Bangalore,29.0,1,Joined,ERS
218,280,3046652,Yes,1,60,E1,60.0,26.0,-21.25,No,No,Male,Agency,4,Noida,28.0,1,Joined,ERS
219,282,3108736,Yes,5,30,E3,42.59,42.59,0.0,No,No,Male,Employee Referral,9,Noida,42.0,2,Joined,INFRA
220,283,3110300,Yes,15,30,E1,42.83,42.83,0.0,No,No,Male,Employee Referral,2,Others,26.0,2,Joined,INFRA
221,284,3120254,Yes,39,90,E2,46.24,46.24,0.0,No,No,Male,Agency,6,Chennai,37.0,1,Not Joined,ERS
222,285,3188371,Yes,1,30,E1,44.44,-41.33,-59.38,No,No,Female,Employee Referral,1,Noida,24.0,2,Joined,INFRA
223,286,3200275,No,12,30,E2,48.15,33.33,-10.0,Yes,Yes,Male,Agency,4,Hyderabad,26.0,1,Joined,ERS
224,287,3200724,No,18,60,E2,45.45,39.39,-4.17,Yes,No,Male,Direct,8,Noida,32.0,6,Joined,ETS
225,288,3203880,No,7,30,E1,114.29,117.86,1.67,No,No,Male,Employee Referral,2,Bangalore,25.0,1,Joined,ERS
226,290,3204472,Yes,24,30,E1,-33.33,-38.89,-8.33,No,No,Male,Employee Referral,6,Chennai,26.0,1,Joined,ERS
227,291,3211382,No,4,30,,42.85,42.85,0.0,No,No,Male,Agency,4,Bangalore,30.0,2,Joined,INFRA
228,292,3211556,Yes,66,60,E3,-19.23,15.38,42.86,No,No,Male,Employee Referral,13,Noida,35.0,1,Joined,ERS
229,293,3215106,Yes,4,30,E1,203.51,184.54,-6.25,No,No,Male,Direct,1,Chennai,26.0,1,Joined,ERS
230,294,3215514,No,3,30,E1,-38.4,-12.0,42.86,No,No,Male,Employee Referral,3,Chennai,28.0,4,Joined,BFSI
231,295,3215757,Yes,21,30,E1,233.33,127.27,-31.82,No,No,Male,Agency,5,Chennai,27.0,1,Joined,ERS
232,296,3221299,Yes,68,30,E2,44.44,0.0,-30.77,No,Yes,Female,Direct,3,Hyderabad,24.0,2,Joined,INFRA
233,298,3225344,Yes,3,30,E3,32.78,28.63,-3.13,No,Yes,Male,Agency,12,Bangalore,35.0,4,Joined,BFSI
234,300,3225955,Yes,62,30,E1,40.68,34.69,-4.26,No,No,Male,Employee Referral,4,Chennai,27.0,1,Not Joined,ERS
235,301,3225969,Yes,15,30,E2,42.85,42.85,0.0,No,Yes,Male,Employee Referral,5,Chennai,30.0,2,Joined,INFRA
236,303,3226137,Yes,31,30,E1,40.68,-10.21,-36.17,No,No,Male,Direct,2,Chennai,27.0,1,Joined,ERS
237,304,3226180,Yes,84,45,E2,42.84,42.84,0.0,No,No,Male,Direct,5,Hyderabad,35.0,2,Joined,INFRA
238,306,3229762,No,42,30,E1,50.5,99.0,32.23,No,No,Male,Agency,3,Mumbai,27.0,4,Joined,BFSI
239,307,3234247,No,17,60,E3,57.14,257.14,127.27,No,No,Male,Direct,8,Bangalore,35.0,2,Not Joined,INFRA
240,310,3238748,No,0,90,E3,-21.54,-21.54,0.0,No,No,Male,Direct,13,Chennai,40.0,1,Joined,ERS
241,311,3239288,No,10,30,E1,42.83,42.83,0.0,No,No,Male,Employee Referral,2,Noida,27.0,2,Joined,INFRA
242,312,3243075,Yes,8,30,E2,-3.23,-3.23,0.0,No,No,Female,Agency,6,Chennai,29.0,1,Joined,ERS
243,313,3244438,Yes,55,60,E3,42.85,42.85,0.0,No,No,Male,Employee Referral,6,Noida,32.0,2,Joined,INFRA
244,314,3245861,Yes,25,30,E2,42.85,42.85,0.0,No,Yes,Male,Employee Referral,4,Chennai,28.0,2,Joined,INFRA
245,315,3245971,Yes,10,30,E1,27.78,20.0,-6.09,No,No,Female,Employee Referral,2,Chennai,26.0,1,Joined,ERS
246,316,3250021,No,3,30,E1,-20.63,42.86,80.0,No,Yes,Male,Agency,1,Chennai,24.0,1,Joined,ERS
247,317,3250029,Yes,1,30,E1,-35.45,-7.79,42.86,No,No,Male,Agency,3,Chennai,26.0,1,Not Joined,ERS
248,318,3250143,Yes,50,30,E1,-27.78,-27.78,0.0,No,No,Female,Agency,8,Chennai,33.0,3,Joined,Healthcare
249,320,3250941,No,2,45,E2,37.36,30.49,-5.0,No,No,Male,Agency,7,Chennai,32.0,4,Not Joined,BFSI
250,321,3251306,No,28,30,E2,42.84,42.84,0.0,No,Yes,Male,Employee Referral,7,Chennai,37.0,2,Joined,INFRA
251,322,3256827,Yes,26,30,E1,26.37,61.69,27.95,No,Yes,Male,Agency,3,Noida,27.0,4,Joined,BFSI
252,323,3257382,Yes,40,60,E1,45.0,47.5,1.72,No,No,Male,Direct,4,Noida,28.0,5,Not Joined,CSMP
253,324,3257556,Yes,26,30,E2,42.85,42.85,0.0,No,No,Male,Employee Referral,6,Noida,30.0,2,Joined,INFRA
254,325,3257972,No,13,60,E1,-22.13,11.25,42.86,No,No,Male,Agency,2,Noida,25.0,5,Joined,CSMP
255,326,3258076,No,1,30,E1,-68.83,24.68,300.0,No,No,Male,Agency,3,Chennai,24.0,1,Not Joined,ERS
256,327,3258078,No,3,30,E1,306.25,168.75,-33.85,No,No,Male,Agency,9,Chennai,36.0,1,Joined,ERS
257,328,3258105,Yes,3,30,E1,-39.64,42.86,136.67,No,No,Male,Agency,1,Chennai,27.0,1,Joined,ERS
258,329,3258125,Yes,5,30,E1,359.77,244.83,-25.0,No,No,Male,Direct,3,Chennai,26.0,1,Joined,ERS
259,331,3262701,Yes,7,30,E1,212.5,212.5,0.0,No,No,Female,Agency,2,Chennai,25.0,1,Joined,ERS
260,332,3263017,Yes,9,30,E2,33.33,16.67,-12.5,No,No,Male,Direct,10,Chennai,35.0,1,Not Joined,ERS
261,333,3264071,Yes,40,30,E3,-30.43,-28.26,3.13,No,No,Male,Direct,13,Chennai,36.0,3,Joined,Healthcare
262,334,3267491,No,1,30,E1,80.56,69.44,-6.15,No,No,Male,Employee Referral,1,Bangalore,30.0,1,Joined,ERS
263,336,3267878,No,28,60,E1,291.3,165.22,-32.22,No,No,Male,Agency,3,Chennai,28.0,4,Not Joined,BFSI
264,338,3267960,Yes,64,60,E2,42.84,42.84,0.0,No,No,Male,Employee Referral,7,Chennai,35.0,2,Joined,INFRA
265,339,3272381,Yes,107,30,E1,43.59,41.03,-1.79,No,No,Male,Direct,4,Bangalore,26.0,1,Not Joined,ERS
266,340,3278272,Yes,27,30,E3,42.85,42.85,0.0,No,Yes,Male,Employee Referral,8,Chennai,33.0,2,Joined,INFRA
267,342,3280954,Yes,29,30,E2,42.84,42.84,0.0,No,Yes,Male,Employee Referral,4,Chennai,32.0,2,Joined,INFRA
268,343,3283933,No,0,30,E1,50.0,50.0,0.0,No,No,Male,Employee Referral,4,Bangalore,26.0,4,Joined,BFSI
269,344,3284172,Yes,14,30,E1,216.67,195.83,-6.58,No,No,Male,Direct,3,Chennai,25.0,5,Not Joined,CSMP
270,345,3284288,Yes,4,30,E1,42.84,42.84,0.0,No,No,Female,Employee Referral,2,Noida,24.0,2,Joined,INFRA
271,348,3288600,Yes,78,90,E2,-21.92,-21.92,0.0,No,No,Male,Direct,8,Chennai,31.0,4,Joined,BFSI
272,350,3290646,No,0,30,E2,100.0,200.0,50.0,No,No,Male,Direct,2,Noida,34.0,2,Not Joined,INFRA
273,351,3293535,Yes,4,30,E2,-23.29,9.59,42.86,Yes,No,Male,Agency,6,Chennai,38.0,1,Joined,ERS
274,353,3293720,No,30,30,E1,-14.97,42.86,68.0,No,No,Male,Agency,1,Bangalore,26.0,2,Joined,INFRA
275,354,3294274,No,32,45,E1,36.84,32.89,-2.88,No,Yes,Female,Agency,4,Chennai,34.0,1,Joined,ERS
276,355,3294297,Yes,39,30,E1,33.33,66.67,25.0,No,No,Male,Direct,1,Chennai,24.0,2,Joined,INFRA
277,356,3294316,Yes,58,30,E1,33.33,66.67,25.0,No,No,Male,Direct,1,Chennai,24.0,2,Joined,INFRA
278,357,3294384,Yes,33,30,E2,57.14,57.14,0.0,No,Yes,Male,Employee Referral,3,Chennai,24.0,2,Joined,INFRA
279,358,3300178,No,14,30,E1,-19.09,-19.09,0.0,No,No,Male,Direct,3,Chennai,25.0,3,Joined,Healthcare
280,359,3300192,No,16,30,E2,22.22,48.89,21.82,No,No,Male,Direct,5,Bangalore,30.0,2,Joined,INFRA
281,360,3300563,Yes,29,30,,-30.0,-30.6,-0.85,No,No,Male,Employee Referral,8,Noida,33.0,5,Joined,CSMP
282,361,3300715,Yes,20,60,E2,42.85,42.85,0.0,No,No,Male,Agency,4,Noida,27.0,2,Joined,INFRA
283,362,3300802,Yes,26,45,E1,-18.27,-18.27,0.0,Yes,No,Male,Agency,2,Chennai,24.0,1,Joined,ERS
284,363,3300828,Yes,28,30,E2,42.85,42.85,0.0,No,Yes,Male,Employee Referral,9,Chennai,36.0,2,Joined,INFRA
285,364,3302340,Yes,22,60,E2,42.84,42.84,0.0,No,No,Male,Employee Referral,2,Noida,28.0,2,Joined,INFRA
286,365,3304533,Yes,4,30,E1,-62.5,-11.25,136.67,No,Yes,Female,Agency,2,Noida,27.0,5,Joined,CSMP
287,366,3305244,Yes,8,30,E2,-10.53,-10.53,0.0,No,No,Male,Direct,8,Bangalore,30.0,2,Joined,INFRA
288,368,3311520,Yes,49,30,E2,294.74,228.95,-16.67,No,No,Male,Direct,5,Bangalore,37.0,7,Not Joined,AXON
289,369,3318393,Yes,0,30,E1,92.54,80.51,-6.25,No,No,Male,Direct,3,Others,23.0,2,Joined,INFRA
290,370,3321416,Yes,1,30,E2,46.67,46.67,0.0,No,No,Male,Direct,11,Mumbai,39.0,3,Joined,Healthcare
291,371,3322390,Yes,37,60,E1,80.56,69.44,-6.15,No,No,Male,Employee Referral,3,Bangalore,26.0,6,Joined,ETS
292,372,3327789,No,0,30,E2,200.0,180.0,-6.67,No,No,Male,Employee Referral,2,Noida,24.0,2,Joined,INFRA
293,373,3327838,No,2,30,E2,150.0,133.33,-6.67,No,No,Male,Employee Referral,1,Noida,25.0,2,Joined,INFRA
294,374,3328005,Yes,92,90,E1,23.46,29.63,5.0,No,No,Male,Direct,6,Bangalore,30.0,7,Joined,AXON
295,375,3328526,No,1,0,E1,-12.05,25.65,42.86,No,No,Female,Employee Referral,2,Bangalore,27.0,1,Joined,ERS
296,376,3328640,No,6,60,E2,53.33,53.33,0.0,No,No,Male,Agency,7,Noida,30.0,3,Not Joined,Healthcare
297,379,3338018,Yes,1,30,E2,42.84,42.84,0.0,No,No,Male,Agency,3,Noida,24.0,2,Joined,INFRA
298,380,3342223,Yes,9,30,E2,42.84,42.84,0.0,No,No,Male,Agency,2,Noida,28.0,2,Joined,INFRA
299,381,3342678,Yes,3,30,E3,57.14,28.57,-18.18,No,No,Female,Employee Referral,7,Noida,29.0,2,Joined,INFRA
300,382,3346442,Yes,24,30,E1,42.84,42.84,0.0,No,No,Male,Employee Referral,1,Noida,24.0,2,Joined,INFRA
301,383,3347772,Yes,3,30,E1,42.83,42.83,0.0,No,No,Male,Employee Referral,2,Noida,27.0,2,Joined,INFRA
302,384,3347826,No,9,30,E1,42.86,42.86,0.0,No,No,Male,Employee Referral,1,Noida,21.0,2,Joined,INFRA
303,385,3348191,Yes,34,60,E3,-10.53,-11.69,-1.3,Yes,Yes,Male,Direct,5,Noida,34.0,2,Joined,INFRA
304,386,3351261,No,0,0,E2,33.33,266.67,175.0,No,No,Male,Direct,8,Chennai,34.0,2,Not Joined,INFRA
305,387,3351640,Yes,39,30,E1,44.44,-26.67,-49.23,No,No,Male,Direct,2,Bangalore,27.0,2,Joined,INFRA
306,388,3351807,Yes,15,30,E2,42.84,42.84,0.0,No,No,Male,Employee Referral,1,Noida,26.0,2,Joined,INFRA
307,389,3351848,No,3,30,E1,36.93,42.86,4.33,No,No,Male,Direct,2,Hyderabad,25.0,2,Joined,INFRA
308,390,3352340,Yes,4,0,E2,42.86,42.86,0.0,No,No,Male,Employee Referral,7,Noida,31.0,2,Joined,INFRA
309,391,3355586,Yes,9,30,E3,-17.65,-17.65,0.0,No,No,Male,Direct,15,Noida,36.0,2,Joined,INFRA
310,392,3355597,Yes,14,30,E1,89.19,62.16,-14.29,No,No,Female,Agency,4,Noida,28.0,5,Joined,CSMP
311,393,3356490,No,4,30,E2,44.44,-33.33,-53.85,No,No,Male,Direct,2,Mumbai,26.0,2,Joined,INFRA
312,394,3356959,No,42,30,E1,227.87,145.9,-25.0,No,No,Male,Employee Referral,3,Chennai,26.0,1,Joined,ERS
313,395,3374169,No,61,30,E3,30.0,169.44,107.26,No,No,Male,Direct,8,Chennai,34.0,2,Joined,INFRA
314,396,3374257,No,61,30,E2,50.0,0.0,-33.33,No,No,Male,Direct,2,Bangalore,29.0,2,Not Joined,INFRA
315,398,3377182,Yes,23,90,E2,53.85,46.15,-5.0,No,No,Female,Employee Referral,6,Chennai,31.0,1,Joined,ERS
316,399,3377286,No,0,30,E1,76.47,76.47,0.0,No,No,Male,Direct,2,Noida,23.0,1,Joined,ERS
317,400,3377474,Yes,79,90,E2,20.0,13.0,-5.83,No,No,Female,Direct,7,Noida,33.0,6,Joined,ETS
318,401,3379707,No,34,30,E1,266.67,166.67,-27.27,No,No,Male,Agency,3,Noida,28.0,5,Not Joined,CSMP
319,402,3379843,No,17,0,,-12.04,-12.04,0.0,No,No,Male,Agency,2,Chennai,28.0,2,Not Joined,INFRA
320,403,3382002,Yes,8,30,E1,60.49,38.27,-13.85,No,No,Male,Direct,4,Noida,26.0,5,Joined,CSMP
321,404,3382722,No,64,30,E1,240.0,150.0,-26.47,No,Yes,Male,Direct,1,Chennai,26.0,1,Joined,ERS
322,411,3418495,No,3,0,E1,-16.67,-25.0,-10.0,No,No,Male,Direct,4,Bangalore,30.0,6,Joined,ETS
323,412,3423899,Yes,20,30,E1,57.14,5.71,-32.73,No,No,Male,Direct,3,Noida,24.0,5,Joined,CSMP
324,413,3423964,No,33,30,E1,80.56,23.61,-31.54,No,No,Male,Direct,4,Noida,32.0,5,Joined,CSMP
325,414,3424007,Yes,46,30,E1,44.44,-20.0,-44.62,No,No,Male,Direct,3,Noida,25.0,5,Joined,CSMP
326,415,3424549,Yes,77,30,E1,80.0,78.0,-1.11,No,No,Female,Direct,3,Noida,25.0,5,Not Joined,CSMP
327,416,3424789,No,14,30,E1,24.53,18.31,-5.0,Yes,Yes,Male,Agency,4,Bangalore,27.0,1,Joined,ERS
328,417,3425046,No,0,0,E1,-33.33,-23.81,14.29,Yes,Yes,Female,Direct,4,Chennai,27.0,1,Joined,ERS
329,418,3428591,Yes,21,90,E2,15.38,15.38,0.0,Yes,No,Male,Direct,8,Chennai,30.0,1,Not Joined,ERS
330,419,3429009,No,16,0,E1,2.08,225.0,218.37,No,No,Male,Employee Referral,7,Chennai,31.0,7,Joined,AXON
331,420,3429992,Yes,20,30,E1,28.89,28.89,0.0,No,No,Male,Direct,3,Chennai,27.0,5,Joined,CSMP
332,422,3435024,No,11,30,E1,257.14,471.43,60.0,Yes,Yes,Male,Agency,3,Chennai,28.0,7,Joined,AXON
333,427,3458547,Yes,9,30,E2,38.89,31.94,-5.0,No,Yes,Male,Direct,7,Hyderabad,36.0,3,Joined,Healthcare
334,428,3459128,Yes,23,60,E1,59.57,46.81,-8.0,Yes,Yes,Male,Employee Referral,4,Bangalore,26.0,1,Joined,ERS
335,429,3459132,Yes,27,0,E2,4.48,0.0,-4.29,No,No,Male,Employee Referral,7,Bangalore,30.0,1,Joined,ERS
336,431,3462905,Yes,24,30,E1,36.36,-54.55,-66.67,No,No,Male,Direct,2,Bangalore,29.0,2,Joined,INFRA
337,432,3463459,Yes,34,30,E1,108.33,85.19,-11.11,Yes,No,Male,Agency,4,Bangalore,28.0,1,Joined,ERS
338,433,3470343,Yes,22,30,E1,-13.42,42.86,65.0,No,No,Male,Agency,3,Chennai,27.0,2,Joined,INFRA
339,434,3470957,Yes,14,0,E1,227.27,172.73,-16.67,No,No,Male,Employee Referral,1,Bangalore,24.0,1,Joined,ERS
340,435,3476331,Yes,37,30,E1,20.0,20.0,0.0,No,No,Male,Direct,4,Bangalore,28.0,6,Joined,ETS
341,438,3488358,Yes,4,0,E1,209.52,161.9,-15.38,No,No,Male,Employee Referral,3,Bangalore,28.0,4,Joined,BFSI
342,440,3495740,Yes,20,0,E2,45.16,41.13,-2.78,Yes,No,Male,Employee Referral,9,Hyderabad,33.0,8,Joined,EAS
343,443,3507312,No,4,30,E3,44.44,253.82,144.95,No,No,Male,Direct,8,Bangalore,28.0,2,Not Joined,INFRA
344,444,3512053,Yes,23,30,E2,59.17,49.22,-6.25,Yes,No,Male,Employee Referral,6,Noida,31.0,1,Joined,ERS
345,445,3518153,Yes,12,60,E2,36.32,25.61,-7.86,No,No,Male,Direct,7,Bangalore,34.0,7,Joined,AXON
346,447,3538488,No,28,60,E3,-23.08,-23.08,0.0,No,No,Male,Employee Referral,10,Noida,32.0,1,Joined,ERS
347,448,3538610,Yes,11,60,E1,-17.24,10.34,33.33,Yes,Yes,Male,Direct,4,Chennai,29.0,1,Joined,ERS
348,449,3544532,No,6,0,E1,37.61,44.5,5.0,Yes,No,Male,Agency,3,Chennai,27.0,1,Not Joined,ERS
349,452,3587994,Yes,30,0,E1,212.5,134.38,-25.0,No,No,Male,Direct,1,Bangalore,23.0,1,Joined,ERS
350,454,3618730,No,4,0,E1,233.33,233.33,0.0,No,No,Male,Employee Referral,5,Bangalore,30.0,1,Joined,ERS
351,455,3618909,Yes,3,30,E1,233.33,233.33,0.0,No,No,Female,Direct,1,Chennai,25.0,1,Joined,ERS
352,456,3619135,Yes,0,60,E1,41.3,21.74,-13.85,No,No,Female,Direct,4,Chennai,28.0,4,Joined,BFSI
353,457,3631656,No,15,0,E1,145.9,63.93,-33.33,No,Yes,Female,Agency,3,Chennai,28.0,1,Joined,ERS
354,459,3632340,No,5,0,E1,-24.35,-16.79,10.0,No,No,Male,Agency,2,Noida,25.0,1,Joined,ERS
355,461,3644811,No,7,0,,-24.17,8.33,42.86,No,No,Male,Employee Referral,6,Bangalore,32.0,2,Joined,INFRA
356,463,3649761,Yes,0,0,E2,37.95,37.95,0.0,Yes,No,Male,Employee Referral,8,Noida,36.0,6,Joined,ETS
357,464,3664507,Yes,27,30,E1,300.0,275.0,-6.25,No,Yes,Male,Direct,12,Noida,34.0,7,Joined,AXON
358,465,3671120,Yes,3,30,E1,-10.71,-10.71,0.0,No,Yes,Male,Agency,2,Chennai,25.0,1,Joined,ERS
359,467,3685301,No,13,0,E1,-31.52,-2.17,42.86,No,No,Male,Agency,2,Bangalore,25.0,1,Joined,ERS
360,468,3685332,No,4,0,E1,-57.43,-39.19,42.86,No,No,Male,Agency,2,Bangalore,25.0,1,Not Joined,ERS
361,469,3685353,Yes,10,0,E1,100.0,87.5,-6.25,No,No,Male,Agency,1,Bangalore,24.0,1,Joined,ERS
362,470,3685392,No,7,30,E1,38.89,25.0,-10.0,No,Yes,Male,Agency,1,Bangalore,23.0,1,Joined,ERS
363,471,3685427,No,20,0,E1,-31.82,-31.82,0.0,No,No,Male,Agency,1,Bangalore,25.0,1,Joined,ERS
364,472,3687244,No,10,30,E1,160.42,217.71,22.0,No,Yes,Male,Direct,2,Chennai,25.0,1,Joined,ERS
365,474,3697401,Yes,3,0,E2,0.0,-18.75,-18.75,No,No,Female,Employee Referral,9,Bangalore,32.0,1,Joined,ERS
366,475,3699033,No,6,0,E2,25.0,12.5,-10.0,No,No,Female,Agency,5,Bangalore,27.0,1,Not Joined,ERS
367,476,3707268,Yes,2,30,E2,60.0,44.0,-10.0,No,No,Female,Employee Referral,9,Chennai,32.0,1,Joined,ERS
368,477,3709298,No,1,30,E2,-10.51,27.84,42.86,No,No,Male,Employee Referral,3,Noida,30.0,2,Joined,INFRA
369,480,3727916,Yes,4,0,E1,-22.22,-22.22,0.0,No,No,Female,Employee Referral,6,Chennai,31.0,2,Joined,INFRA
370,483,3758183,Yes,6,60,E2,33.74,18.31,-11.54,Yes,No,Male,Employee Referral,7,Noida,32.0,1,Joined,ERS
371,487,3815047,No,1,0,E1,-11.39,-11.39,0.0,No,No,Male,Employee Referral,2,Noida,26.0,2,Joined,INFRA
372,488,3828911,No,2,30,E3,-25.0,-25.0,0.0,Yes,Yes,Male,Direct,15,Chennai,37.0,1,Joined,ERS
373,489,2109586,Yes,79,90,E2,31.58,10.53,-16.0,Yes,No,Female,Direct,9,Chennai,31.0,1,Joined,ERS
374,490,2109941,Yes,67,60,E2,39.86,39.86,0.0,No,No,Male,Agency,5,Bangalore,30.0,4,Joined,BFSI
375,491,2110719,No,1,45,E2,52.62,43.9,-5.71,No,No,Male,Direct,6,Bangalore,31.0,4,Not Joined,BFSI
376,493,2111873,No,8,30,E1,41.67,50.0,5.88,No,No,Male,Agency,3,Chennai,28.0,1,Joined,ERS
377,494,2111978,Yes,108,60,E2,25.0,15.38,-7.69,No,No,Male,Agency,6,Bangalore,33.0,4,Not Joined,BFSI
378,496,2112613,No,5,0,E1,66.67,33.33,-20.0,No,No,Male,Employee Referral,3,Noida,25.0,2,Joined,INFRA
379,498,2112944,No,40,60,E3,27.27,27.27,0.0,No,No,Male,Direct,12,Chennai,38.0,2,Joined,INFRA
380,500,2113310,No,0,0,E2,30.83,30.83,0.0,No,Yes,Male,Direct,9,Noida,31.0,2,Joined,INFRA
381,501,2113315,No,0,0,E2,29.23,29.23,0.0,No,Yes,Male,Direct,11,Noida,34.0,2,Joined,INFRA
382,502,2113885,No,2,0,E2,40.0,50.0,7.14,No,Yes,Male,Direct,5,Noida,32.0,2,Joined,INFRA
383,504,2114740,No,6,0,E3,30.0,40.85,8.34,Yes,No,Male,Direct,10,Chennai,32.0,2,Joined,INFRA
384,505,2114758,Yes,37,90,E1,99.0,77.86,-10.63,No,No,Male,Direct,4,Bangalore,28.0,4,Joined,BFSI
385,507,2114973,No,3,60,E1,125.0,105.0,-8.89,No,No,Male,Employee Referral,2,Noida,26.0,5,Joined,CSMP
386,510,2115688,Yes,28,30,E1,70.27,70.27,0.0,No,No,Male,Employee Referral,3,Bangalore,26.0,6,Joined,ETS
387,511,2115820,No,1,30,E1,53.85,53.85,0.0,No,Yes,Female,Direct,2,Noida,28.0,2,Joined,INFRA
388,512,2115908,Yes,6,30,E2,20.0,20.0,0.0,No,No,Male,Direct,5,Noida,26.0,2,Joined,INFRA
389,513,2115986,No,6,45,E1,69.77,69.77,0.0,Yes,No,Male,Employee Referral,3,Bangalore,26.0,6,Not Joined,ETS
390,514,2116452,Yes,38,30,E1,12.07,12.07,0.0,No,No,Male,Direct,4,Bangalore,32.0,5,Joined,CSMP
391,517,2116640,No,1,60,E1,44.44,26.67,-12.31,No,No,Female,Employee Referral,4,Noida,29.0,5,Joined,CSMP
392,518,2116851,No,6,90,E3,27.66,27.66,0.0,No,No,Male,Direct,5,Noida,37.0,2,Joined,INFRA
393,519,2116859,Yes,70,60,,34.96,30.25,-3.49,No,No,Male,Direct,4,Noida,29.0,2,Joined,INFRA
394,520,2117309,Yes,13,30,E1,53.33,53.33,0.0,No,No,Male,Direct,1,Mumbai,25.0,2,Joined,INFRA
395,522,2117762,Yes,42,60,E2,24.63,23.01,-1.3,No,Yes,Male,Agency,3,Noida,28.0,2,Joined,INFRA
396,523,2117808,Yes,68,75,E2,20.05,22.45,2.0,No,No,Male,Employee Referral,7,Noida,38.0,2,Joined,INFRA
397,524,2117861,Yes,62,60,E2,40.85,40.85,0.0,No,No,Male,Employee Referral,2,Noida,,2,Joined,INFRA
398,525,2117896,No,2,30,E1,140.0,140.0,0.0,No,No,Male,Employee Referral,2,Chennai,26.0,2,Joined,INFRA
399,526,2117921,Yes,82,90,E3,31.13,42.21,8.44,No,No,Male,Direct,8,Noida,28.0,2,Joined,INFRA
400,527,2117926,No,3,30,E1,30.68,30.68,0.0,No,No,Female,Direct,4,Noida,29.0,1,Joined,ERS
401,529,2118024,No,38,60,E1,33.33,24.44,-6.67,No,No,Male,Employee Referral,4,Noida,29.0,1,Joined,ERS
402,530,2118139,Yes,10,60,E1,14.04,14.04,0.0,No,No,Male,Direct,3,Noida,30.0,6,Joined,ETS
403,532,2118193,Yes,1,0,E2,30.52,30.52,0.0,No,No,Male,Employee Referral,3,Noida,26.0,2,Not Joined,INFRA
404,533,2118300,Yes,13,30,E1,23.08,23.08,0.0,No,No,Male,Direct,4,Noida,28.0,3,Joined,Healthcare
405,534,2118473,No,0,30,E2,37.5,66.67,21.21,No,Yes,Male,Employee Referral,2,Noida,25.0,2,Joined,INFRA
406,535,2118480,No,4,30,E1,89.66,48.28,-21.82,No,No,Male,Direct,3,Noida,,5,Joined,CSMP
407,536,2118610,No,0,0,E2,16.72,31.31,12.5,No,No,Male,Direct,5,Bangalore,38.0,2,Joined,INFRA
408,537,2118630,No,0,30,E1,47.42,47.42,0.0,No,Yes,Male,Direct,2,Noida,24.0,2,Joined,INFRA
409,538,2118716,No,62,30,E1,44.44,40.0,-3.08,No,No,Male,Direct,4,Noida,28.0,5,Joined,CSMP
410,539,2118805,No,0,30,E1,9.76,9.76,0.0,No,No,Male,Direct,3,Noida,26.0,5,Joined,CSMP
411,540,2118878,Yes,1,60,E1,44.44,27.78,-11.54,No,No,Male,Direct,5,Noida,33.0,1,Joined,ERS
412,541,2119296,No,16,30,E2,33.33,33.33,0.0,No,No,Male,Employee Referral,3,Hyderabad,29.0,2,Joined,INFRA
413,542,2119360,No,1,90,E2,30.55,30.55,0.0,No,No,Male,Employee Referral,7,Chennai,32.0,2,Joined,INFRA
414,543,2119541,Yes,2,0,E2,56.86,37.25,-12.5,No,No,Female,Employee Referral,3,Noida,,2,Joined,INFRA
415,545,2119655,No,1,90,E2,34.91,9.09,-19.14,No,No,Male,Direct,3,Noida,27.0,2,Joined,INFRA
416,546,2119874,No,2,0,E1,66.67,50.0,-10.0,No,No,Male,Employee Referral,4,Bangalore,29.0,4,Joined,BFSI
417,548,2120133,No,32,45,E3,32.12,32.12,0.0,No,No,Male,Direct,6,Noida,27.0,2,Not Joined,INFRA
418,549,2120232,No,1,30,E2,30.95,48.81,13.64,No,Yes,Male,Direct,4,Noida,28.0,2,Joined,INFRA
419,550,2120258,No,3,60,E2,31.94,41.67,7.37,No,No,Male,Direct,4,Noida,32.0,2,Joined,INFRA
420,551,2120572,No,11,30,E1,59.66,42.86,-10.53,No,No,Male,Direct,5,Noida,28.0,6,Joined,ETS
421,552,2120791,No,0,30,E3,0.0,-3.79,-3.79,No,No,Male,Direct,12,Noida,36.0,2,Joined,INFRA
422,555,2120897,Yes,62,75,E2,79.78,70.79,-5.0,No,Yes,Male,Employee Referral,7,Noida,30.0,5,Joined,CSMP
